"FREQ","DATATYPE","PRODUCTCODE","PARTNER","REPORTER","obsTime","obsValue","TARIFFTYPE","OBS_VALUE_MEASURE","TOTALNOOFLINES","NBR_PREF_LINES","NBR_MFN_LINES","NBR_NA_LINES","SUM_OF_RATES","MIN_RATE","MAX_RATE","NOMENCODE"
"A","Reported","010129","858","032","2015",1.43999993801117,"PREF","SimpleAverage","1","1","0","0","1.43999993801117","1.43999993801117","1.43999993801117","H4"
"A","Reported","010129","862","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010129","N37","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","000","032","2015",4,"MFN","SimpleAverage","1","0","1","0","4","4","4","H4"
"A","Reported","010130","068","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","076","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","152","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","170","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","192","032","2015",2.87999987602234,"PREF","SimpleAverage","1","1","0","0","2.87999987602234","2.87999987602234","2.87999987602234","H4"
"A","Reported","010130","218","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","376","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","484","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","591","032","2015",2.87999987602234,"PREF","SimpleAverage","1","1","0","0","2.87999987602234","2.87999987602234","2.87999987602234","H4"
"A","Reported","010130","600","032","2015",2.07999992370605,"PREF","SimpleAverage","1","1","0","0","2.07999992370605","2.07999992370605","2.07999992370605","H4"
"A","Reported","010130","604","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","858","032","2015",2.87999987602234,"PREF","SimpleAverage","1","1","0","0","2.87999987602234","2.87999987602234","2.87999987602234","H4"
"A","Reported","010130","862","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010130","N37","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","000","032","2015",4,"MFN","SimpleAverage","1","0","1","0","4","4","4","H4"
"A","Reported","010190","068","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","076","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","152","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","170","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","192","032","2015",2.87999987602234,"PREF","SimpleAverage","1","1","0","0","2.87999987602234","2.87999987602234","2.87999987602234","H4"
"A","Reported","010190","218","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","376","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","484","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","591","032","2015",2.87999987602234,"PREF","SimpleAverage","1","1","0","0","2.87999987602234","2.87999987602234","2.87999987602234","H4"
"A","Reported","010190","600","032","2015",2.07999992370605,"PREF","SimpleAverage","1","1","0","0","2.07999992370605","2.07999992370605","2.07999992370605","H4"
"A","Reported","010190","604","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","858","032","2015",2.87999987602234,"PREF","SimpleAverage","1","1","0","0","2.87999987602234","2.87999987602234","2.87999987602234","H4"
"A","Reported","010190","862","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010190","N37","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010221","000","032","2015",0,"MFN","SimpleAverage","2","0","2","0","0","0","0","H4"
"A","Reported","010229","000","032","2015",2,"MFN","SimpleAverage","3","0","3","0","6","2","2","H4"
"A","Reported","010229","068","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","076","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","152","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","170","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","192","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","218","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","376","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","484","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","591","032","2015",1.43999993801117,"PREF","SimpleAverage","3","3","0","0","4.31999981403351","1.43999993801117","1.43999993801117","H4"
"A","Reported","010229","600","032","2015",1.03999996185303,"PREF","SimpleAverage","3","3","0","0","3.11999988555908","1.03999996185303","1.03999996185303","H4"
"A","Reported","010229","604","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","858","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","862","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010229","N37","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010231","000","032","2015",0,"MFN","SimpleAverage","2","0","2","0","0","0","0","H4"
"A","Reported","010239","000","032","2015",2,"MFN","SimpleAverage","3","0","3","0","6","2","2","H4"
"A","Reported","010239","068","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","076","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","152","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","170","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","192","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","218","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","376","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","484","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","591","032","2015",1.43999993801117,"PREF","SimpleAverage","3","3","0","0","4.31999981403351","1.43999993801117","1.43999993801117","H4"
"A","Reported","010239","600","032","2015",1.03999996185303,"PREF","SimpleAverage","3","3","0","0","3.11999988555908","1.03999996185303","1.03999996185303","H4"
"A","Reported","010239","604","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","858","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","862","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010239","N37","032","2015",0,"PREF","SimpleAverage","3","3","0","0","0","0","0","H4"
"A","Reported","010290","000","032","2015",0,"MFN","SimpleAverage","1","0","1","0","0","0","0","H4"
"A","Reported","010310","000","032","2015",0,"MFN","SimpleAverage","1","0","1","0","0","0","0","H4"
"A","Reported","010391","000","032","2015",2,"MFN","SimpleAverage","1","0","1","0","2","2","2","H4"
"A","Reported","010391","068","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010391","076","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010391","152","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010391","170","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010391","192","032","2015",1.43999993801117,"PREF","SimpleAverage","1","1","0","0","1.43999993801117","1.43999993801117","1.43999993801117","H4"
"A","Reported","010391","218","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010391","376","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010391","484","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010391","591","032","2015",1.43999993801117,"PREF","SimpleAverage","1","1","0","0","1.43999993801117","1.43999993801117","1.43999993801117","H4"
"A","Reported","010391","600","032","2015",1.03999996185303,"PREF","SimpleAverage","1","1","0","0","1.03999996185303","1.03999996185303","1.03999996185303","H4"
"A","Reported","010391","604","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010391","858","032","2015",1.43999993801117,"PREF","SimpleAverage","1","1","0","0","1.43999993801117","1.43999993801117","1.43999993801117","H4"
"A","Reported","010391","862","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010391","N37","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","000","032","2015",2,"MFN","SimpleAverage","1","0","1","0","2","2","2","H4"
"A","Reported","010392","068","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","076","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","152","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","170","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","192","032","2015",1.43999993801117,"PREF","SimpleAverage","1","1","0","0","1.43999993801117","1.43999993801117","1.43999993801117","H4"
"A","Reported","010392","218","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","376","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","484","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","591","032","2015",1.43999993801117,"PREF","SimpleAverage","1","1","0","0","1.43999993801117","1.43999993801117","1.43999993801117","H4"
"A","Reported","010392","600","032","2015",1.03999996185303,"PREF","SimpleAverage","1","1","0","0","1.03999996185303","1.03999996185303","1.03999996185303","H4"
"A","Reported","010392","604","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","858","032","2015",1.43999993801117,"PREF","SimpleAverage","1","1","0","0","1.43999993801117","1.43999993801117","1.43999993801117","H4"
"A","Reported","010392","862","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010392","N37","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010410","000","032","2015",0.666666686534882,"MFN","SimpleAverage","3","0","3","0","2","0","2","H4"
"A","Reported","010410","068","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","076","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","152","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","170","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","192","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","218","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","376","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","484","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","591","032","2015",0.479999979337056,"PREF","SimpleAverage","3","1","2","0","1.43999993801117","0","1.43999993801117","H4"
"A","Reported","010410","600","032","2015",0.346666653951009,"PREF","SimpleAverage","3","1","2","0","1.03999996185303","0","1.03999996185303","H4"
"A","Reported","010410","604","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","858","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","862","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010410","N37","032","2015",0,"PREF","SimpleAverage","3","1","2","0","0","0","0","H4"
"A","Reported","010420","000","032","2015",1,"MFN","SimpleAverage","2","0","2","0","2","0","2","H4"
"A","Reported","010420","068","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","076","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","152","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","170","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","192","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","218","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","376","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","484","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","591","032","2015",0.719999969005585,"PREF","SimpleAverage","2","1","1","0","1.43999993801117","0","1.43999993801117","H4"
"A","Reported","010420","600","032","2015",0.519999980926514,"PREF","SimpleAverage","2","1","1","0","1.03999996185303","0","1.03999996185303","H4"
"A","Reported","010420","604","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","858","032","2015",0.719999969005585,"PREF","SimpleAverage","2","1","1","0","1.43999993801117","0","1.43999993801117","H4"
"A","Reported","010420","862","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010420","N37","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","000","032","2015",1,"MFN","SimpleAverage","2","0","2","0","2","0","2","H4"
"A","Reported","010511","068","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","076","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","152","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","170","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","192","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","218","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","376","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","484","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","591","032","2015",0.719999969005585,"PREF","SimpleAverage","2","1","1","0","1.43999993801117","0","1.43999993801117","H4"
"A","Reported","010511","600","032","2015",0.519999980926514,"PREF","SimpleAverage","2","1","1","0","1.03999996185303","0","1.03999996185303","H4"
"A","Reported","010511","604","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","858","032","2015",0.719999969005585,"PREF","SimpleAverage","2","1","1","0","1.43999993801117","0","1.43999993801117","H4"
"A","Reported","010511","862","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010511","N37","032","2015",0,"PREF","SimpleAverage","2","1","1","0","0","0","0","H4"
"A","Reported","010512","000","032","2015",2,"MFN","SimpleAverage","1","0","1","0","2","2","2","H4"
"A","Reported","010512","068","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010512","076","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010512","152","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010512","170","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010512","192","032","2015",1.43999993801117,"PREF","SimpleAverage","1","1","0","0","1.43999993801117","1.43999993801117","1.43999993801117","H4"
"A","Reported","010512","218","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010512","376","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010512","484","032","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","010512","591","032","2015",1.43999993801117,"PREF","SimpleAverage","1","1","0","0","1.43999993801117","1.43999993801117","1.43999993801117","H4"
